transaction_id,transaction_datetime,branch_id,member_id,member_tier,channel,product_category,quantity,unit_price,discount_amount,total_amount,payment_method,satisfaction_score
T000261,2025-10-14 08:12,B03,M0312,Silver,In-store,Tea,1,60,0.00,60.00,Cash,
T000261,2025-10-14 08:12,B03,M0312,Silver,In-store,Tea,1,60,0.00,60.00,Cash,
T000262,2025-10-14 08:17,B04,M0143,Bronze,App,Bakery,1,90,4.50,85.50,Credit Card,
T000263,2025-10-14 08:19,B01,M0045,Gold,Instore,Coffee,2,105 THB,0.00,210.00,Cash,
T000264,2025-10-14 08:43,B01,M0147,Silver,In-store,Coffee,2,55,22.00,88.00,Credit Card,
T000265,2025-10-14 09:28,B07,M0286,Silver,In-store,Coffee,2,120,0.00,240.00,QR PromptPay,
T000266,2025-10-14 09:41, B06,M0285,Bronze,In-store,Coffee,2,110,11.00,209.00,Credit Card,
T000267,2025-10-14 10:26,B01,M0224,Gold,In-store,Bakery,3,105,0.00,315.00,Cash,
T000268,2025-10-14 10:40,B08,M0171,Gold,In-store,Bakery,1,70,0.00,70.00,Credit Card,5
T000269,2025-10-14 10:44,B04,,,App,Bakery,2,95,0.00,190.00,App Wallet,3
T000270,2025-10-14 10:47,B01,M0147,Silver,In store,Coffee,2,95,0.00,190.00,Cash,3
T000271,2025-10-14 11:18,B08,M0087,Bronze,In-store,Coffee,4,85,0.00,340.00,QR PromptPay,
T000272,2025-10-14 11:55,B05,M0288,Gold,In-store,Bakery,1,105,157.09,-52.09,QR PromptPay,3
T000273,2025-10-14 12:12,B03,M0121,Silver,App,Coffee,2,105,0.00,210.00,App Wallet,1
T000274,2025-10-14 13:29,B07,M0284,Bronze,In-store,Bakery,1,80,0.00,80.00,QR PromptPay,5
T000275,2025-10-14 13:34,B01,,,In-store,Coffee,3,95,0.00,285.00,QR PromptPay,
T000276,2025-10-14 13:55,B03,M0309,Silver,In-store,Coffee,1,115,0.00,115.00,Cash,
T000277,2025-10-14 16:01,B07,M0325,Platinum,In-store,Coffee,1,55,0.00,55.00,QR PromptPay,
T000278,2025-10-14 16:09,B07,M0050,Silver,In-store,Bakery,1,60,0.00,60.00,Cash,5
T000279,2025-10-14 18:41,B05,,,In-store,Bakery,1,65,0.00,65.00,Cash,
T000280,2025-10-14 19:09,B05,M0036,Platinum,In-store,Coffee,4,60,0.00,240.00,QR PromptPay,
T000281,2025-10-14 19:11,B04,,,App,Coffee,2,55,0.00,110.00,App Wallet,
T000282,2025-10-14 19:33,B06,M0099,Gold,In-store,Coffee,4,65,0.00,260.00,Credit Card,4
T000283,2025-10-14 19:41,B01,M0147,Silver,App,Coffee,1,110,0.00,110.00,App Wallet,
T000284,2025-10-15 07:23,B02,M0015,Gold,In-store,Tea,1,80,0.00,80.00,QR PromptPay,
T000285,2025-10-15 07:46,B06,,,In-store,Tea,3,90,0.00,270.00,Credit Card,
T000286,2025-10-15 07:55,B03,,,In-store,Bakery,3,75,0.00,225.00,QR PromptPay,4
T000287,2025-10-15 09:12,B06,,,App,Tea,2,70,0.00,140.00,Credit Card,5
T000288,2025-10-15 10:44,B01,M0114,Silver,In-store,Coffee,1,75,0.00,75.00,QR PromptPay,
T000289,2025-10-15 10:54,B02,,,In-store,Coffee,3,105,0.00,315.00,Cash,
T000290,2025-10-15 10:59,B01,,,In-store,Bakery,2,70,0.00,140.00,QR PromptPay,
T000291,2025-10-15 11:13,B01,M0181,Bronze,In-store,Bakery,1,100,0.00,100.00,Cash,4
T000292,2025-10-15 12:18,B04,M0258,Bronze,In-store,Coffee,2,90,0.00,140.00,Cash,
T000293,2025-10-15 12:22,B05,M0036,Platinum,Delivery,Coffee,2,90,0.00,180.00,Credit Card,3
T000294,2025-10-15 12:32,B06,M0311,Bronze,In-store,Bakery,1,70,0.00,70.00,QR PromptPay,
T000295,2025-10-15 12:37,B06,,,In-store,Bakery,2,85,0.00,170.00,Credit Card,
T000296,2025-10-15 13:16,B07,,,App,Merchandise,2,630,0.00,1260.00,App Wallet,3
T000297,2025-10-15 13:20,B08,M0002,Bronze,In-store,Tea,1,85,0.00,85.00,Cash,
T000298,2025-10-15 14:56,B03,,,In-store,Coffee,3,80,0.00,240.00,QR PromptPay,
T000299,2025-10-15 15:48,B07,M0170,Gold,In-store,Coffee,2,80,0.00,160.00,Credit Card,
T000300,2025-10-15 16:04,B07,M0193,Bronze,App,Tea,1,95,4.75,90.25,App Wallet,3
T000301,2025-10-15 16:23,B07,M0196,Bronze,In-store,Coffee,1,55,0.00,55.00,Cash,4
T000302,2025-10-15 17:12,B05,,,In-store,Coffee,1,95 THB,0.00,95.00,QR PromptPay,
T000303,2025-10-15 18:05,B01,M0114,Silver,In-store,Coffee,1,60,0.00,60.00,Credit Card,
T000304,2025-10-15 19:27,B05,,,In-store,Coffee,2,70,0.00,140.00,QR PromptPay,4
T000305,2025-10-16 07:11,B03,M0074,Platinum,App,Tea,1,90,18.00,72.00,App Wallet,4
T000306,2025-10-16 07:54,B07,M0077,gold,In-store,Tea,2,75,0.00,150.00,QR PromptPay,3
T000307,2025-10-16 08:00,B01,M0077,Gold,Delivery,Coffee,1,60,0.00,60.00,Credit Card,3
T000308,2025-10-16 08:32,B06,M0056,Platinum,App,Coffee,2,90,36.00,144.00,Credit Card,
T000309,2025-10-16 08:57,B07,M0130,Platinum,In-store,Bakery,3,80,0.00,240.00,Credit Card,
T000310,2025-10-16 11:18,B08,,,In-store,Tea,2,60,0.00,120.00,Cash,3
T000311,2025-10-16 12:02,B03,M0004,Bronze,Instore,Bakery,1,70,0.00,70.00,QR PromptPay,4
T000312,2025-10-16 12:19,B05,M0297,Bronze,Delivery,Coffee,1,110,11.00,99.00,Cash,
T000313,2025-10-16 12:19,B03,M0059,Gold,App,Coffee,1,95,0.00,95.00,App Wallet,
T000314,2025-10-16 13:01,B06,M0304,Platinum,In-store,Coffee,2,65,19.50,110.50,Credit Card,
T000315,2025-10-16 16:00,B08,M0199,SILVER,Delivery,Coffee,2,95,0.00,190.00,QR PromptPay,
T000316,2025-10-16 16:08,B07,M0284,Bronze,In-store,Coffee,3,฿60.00,0.00,180.00,Credit Card,
T000317,2025-10-16 16:21,B03,M0053,Gold,Delivery,Coffee,3,120,72.00,288.00,Credit Card,4
T000318,2025-10-16 16:24,B02,,,In-store,Merchandise,4,290,0.00,1160.00,QR PromptPay,5
T000319,2025-10-16 16:43,B08,,,App,Bakery,1,60,0.00,60.00,App Wallet,
T000320,2025-10-16 16:54,B07,M0088,Bronze,App,Coffee,1,120,0.00,120.00,App Wallet,
T000321,2025-10-16 17:52,B04,,,In-store,Coffee,4,110,0.00,440.00,Credit Card,
T000322,2025-10-16 18:37,B01,,,In-store,Coffee,1,85,0.00,85.00,Credit Card,4
T000323,2025-10-16 18:44,B03,M0059,Gold,In-store,Coffee,2,60,0.00,120.00,Credit Card,
T000324,2025-10-17 07:03,B06,M0219,Bronze,Delivery,Bakery,2,50,0.00,100.00,Cash,5
T000325,2025-10-17 08:03,B07,,,App,Bakery,1,45,0.00,45.00,App Wallet,
T000326,2025-10-17 08:09,B04,M0115,Silver,In-store,Coffee,2,65,0.00,130.00,QR PromptPay,5
T000327,2025-10-17 08:17,B03,,,Delivery,Bakery,4,90,0.00,360.00,QR PromptPay,
T000328,2025-10-17 08:35,B07,M0056,Platinum,In-store,Coffee,2,100,0.00,200.00,QR PromptPay,
T000329,2025-10-17 09:40,B07,M0040,Bronze,App,Merchandise,1,665,0.00,665.00,App Wallet,
T000330,2025-10-17 10:03,B02,M0015,Gold,Delivery,Bakery,1,100,5.00,95.00,Credit Card,4
T000331,2025-10-17 10:26,B05,M0036,PLATINUM,App,Coffee,1,70,10.50,59.50,Credit Card,
T000331,2025-10-17 11:09,B05,M0036,Platinum,App,Coffee,-1,70,-10.50,-59.50,Credit Card,
T000332,2025-10-17 11:09,B05,M0240,Platinum,App,Tea,2,50,0.00,100.00,Credit Card,4
T000333,2025-10-17 12:57,B04,,,In-store,Coffee,2,115,0.00,230.00,Credit Card,4
T000334,2025-10-17 13:23,B05,,,App,Bakery,2,110,0.00,220.00,App Wallet,
T000335,2025-10-17 13:37,B07,M0077,Gold,App,Bakery,2,80,16.00,144.00,App Wallet,
T000336,2025-10-17 15:00,B03,,,App,Coffee,1,90,0.00,90.00,Credit Card,5
T000337,2025-10-17 15:56,B07,M0224,Gold,In-store,Bakery,1,฿95.00,4.75,90.25,QR PromptPay,5
T000338,2025-10-17 16:13,B06,M0260,Gold,In-store,Coffee,1,115,0.00,115.00,Credit Card,
T000339,2025-10-17 16:59,B06,,,Instore,Coffee,1,115,0.00,115.00,QR PromptPay,
T000340,2025-10-17 17:37,B03,M0023,bronze,App,Coffee,1,120,0.00,120.00,App Wallet,
T000341,2025-10-17 17:37,B08,,,In-store,Coffee,2,85,0.00,170.00,QR PromptPay,4
T000342,2025-10-17 17:45,B01,,,App,Coffee,2,110,0.00,220.00,App Wallet,4
T000343,2025-10-17 19:20,B01,M0033,Silver,In-store,Merchandise,3,420,0.00,1260.00,Cash,
T000344,2025-10-17 19:29,B03,,,In-store,Coffee,4,70,0.00,280.00,Credit Card,
T000345,2025-10-18 08:08,B05,,,App,Tea,3,60,0.00,180.00,App Wallet,4
T000346,2025-10-18 08:56,B02,M0015,Gold,In-store,Bakery,1,50,0.00,50.00,Credit Card,4
T000347,2025-10-18 12:11,B07,M0279,Bronze,Delivery,Coffee,2,110,0.00,220.00,Cash,2
T000348,2025-10-18 12:18,B01,M0045,Gold,App,Merchandise,4,515,309.00,1751.00,Credit Card,5
T000349,2025-10-18 12:38,B04,M0012,Platinum,In-store,Coffee,1,55,0.00,55.00,Cash,
T000350,2025-10-18 12:41,B06,,,In-store,Coffee,1,60,0.00,60.00,Credit Card,4
T000351,2025-10-18 12:58,B07,,,Delivery ,Bakery,1,80,0.00,80.00,Cash,4
T000352,2025-10-18 13:00,B03,M0090,Bronze,In-store,Coffee,3,70,0.00,210.00,QR PromptPay,1
T000353,2025-10-18 13:09,B06,,,In-store,Coffee,1,90,0.00,90.00,Cash,
T000354,2025-10-18 14:04,B04,M0323,Bronze,Delivery,Tea,1,55,0.00,55.00,Cash,
T000355,2025-10-18 14:29,B02,,,In-store,Merchandise,2,445,0.00,890.00,QR PromptPay,
T000356,2025-10-18 14:56,b03,M0071,Bronze,App,Bakery,1,50,0.00,50.00,App Wallet,
T000357,2025-10-18 16:01,B01,M0208,Gold,In-store,Coffee,2,90,0.00,180.00,QR PromptPay,3
T000358,2025-10-18 16:52,B01,,,In-store,Coffee,1,55,0.00,55.00,Cash,
T000359,2025-10-18 16:58,B07,M0077,Gold,App,Coffee,1,85,8.50,76.50,Credit Card,3
T000360,2025-10-18 18:36,B08,M0180,Bronze,App,Coffee,1,120,0.00,120.00,App Wallet,
T000361,2025-10-18 19:02,B08,M0265,Gold,In-store,Coffee,1,70,0.00,70.00,Credit Card,5
T000362,2025-10-18 19:36,B03,M0164,Bronze,In-store,Coffee,2,90,0.00,180.00,QR PromptPay,
T000363,2025-10-18 19:39,b01,M0147,Silver,Delivery,Coffee,4,110,88.00,352.00,QR PromptPay,
T000364,2025-10-19 07:00,B02,M0269,Gold,Delivery,Coffee,1,90,9.00,81.00,Credit Card,5
T000365,2025-10-19 07:14,B08,M0087,Bronze,In-store,Coffee,1,65,9.75,55.25,QR PromptPay,
T000366,2025-10-19 07:30,B04,,,App,Bakery,3,110,0.00,330.00,App Wallet,3
T000367,2025-10-19 07:40,B07,,,App,Coffee,4,70,0.00,280.00,App Wallet,5
T000368,2025-10-19 07:54,B04,M0007,BRONZE,In-store,Coffee,2,105,0.00,210.00,Cash,4
T000369,2025-10-19 08:10,B07,M0307,Platinum,App,Coffee,4,75,0.00,300.00,Credit Card,
T000370,2025-10-19 08:14,B05,,,App,Bakery,3,80,0.00,240.00,App Wallet,2
T000371,2025-10-19 08:30,B07,M0170,Gold,App,Coffee,1,55,2.75,52.25,App Wallet,
T000372,2025-10-19 08:52,B03,M0059,Gold,Delivery,Tea,1,90,9.00,81.00,QR PromptPay,
T000373,2025-10-19 08:58,B04,M0045,Gold,In-store,Bakery,1,70,3.50,66.50,Cash,4
T000374,2025-10-19 11:26,B02,M0228,Gold,In-store,Merchandise,1,660,0.00,660.00,QR PromptPay,
T000375,2025-10-19 11:50,B08,,,App,Coffee,1,105,0.00,105.00,App Wallet,
T000376,2025-10-19 12:17,B02,,,App,Tea,4,85,0.00,340.00,App Wallet,5
T000377,2025-10-19 12:48,B08,,,In-store,Coffee,1,75,0.00,75.00,QR PromptPay,
T000378,2025-10-19 13:02,B01,M0077,Gold,In-store,Coffee,1,60,3.00,57.00,QR PromptPay,
T000379,2025-10-19 13:15,B04,,,In-store,Tea,3,95,0.00,285.00,Cash,5
T000380,2025-10-19 13:22,B08,M0292,Silver,Delivery,Merchandise,2,275,0.00,580.00,QR PromptPay,
T000381,2025-10-19 13:31,B02,M0142,Silver,App,Coffee,4,60,0.00,240.00,App Wallet,
T000382,2025-10-19 13:33,B03,M0078,Bronze,In-store,Coffee,1,120,0.00,120.00,QR PromptPay,
T000383,2025-10-19 13:37,B07,M0286,Silver,In-store,Tea,1,80,0.00,80.00,Credit Card,3
T000384,2025-10-19 14:38,B01,M0114,Silver,Delivery,Bakery,3,75,0.00,225.00,QR PromptPay,
T000385,2025-10-19 16:04,B07,M0040,Bronze,Delivery,Bakery,2,75,0.00,150.00,Cash,4
T000386,2025-10-19 16:11,B04,M0301,Bronze,In-store,Bakery,1,95,0.00,95.00,Credit Card,
T000387,2025-10-19 16:12,B05,M0092,Bronze,In-store,Tea,2,75,0.00,150.00,QR PromptPay,
T000388,2025-10-19 17:01,B08,M0051,Gold,In-store,Coffee,1,95,0.00,95.00,QR PromptPay,
T000389,2025-10-19 18:31,B03,,,In-store,Coffee,1,55,0.00,55.00,Credit Card,
T000390,2025-10-19 18:50,B02,M0015,Gold,In-store,Coffee,1,95,0.00,95.00,Credit Card,5
T000391,2025-10-20 07:47,B05,M0222,Silver,App,Tea,2,60,12.00,108.00,App Wallet,
T000392,2025-10-20 08:31,B07,M0050,Silver,In-store,Coffee,4,55,0.00,220.00,QR PromptPay,
T000393,2025-10-20 08:35,B06,M0219,Bronze,In-store,Tea,4,90,0.00,360.00,QR PromptPay,
T000394,2025-10-20 08:43,B05,,,In-store,Coffee,1,105,0.00,105.00,QR PromptPay,5
T000395,2025-10-20 08:54,B07,,,App,Bakery,1,55,0.00,55.00,App Wallet,5
T000396,2025-10-20 09:04,B08,,,App,Tea,3,65,0.00,195.00,Credit Card,
T000397,2025-10-20 09:08,B07,,,App,Coffee,2,60,0.00,120.00,App Wallet,
T000398,2025-10-20 09:25,B03,M0214,Silver,In-store,Bakery,1,70,0.00,70.00,Credit Card,
T000399,2025-10-20 10:59,B05,M0213,Silver,Delivery,Tea,1,95,0.00,95.00,Credit Card,3
T000400,2025-10-20 11:18,B05,,,Delivery,Coffee,3,60,0.00,180.00,Cash,
T000401,2025-10-20 12:39,B03,M0074,Platinum,In-store,Coffee,4,115,0.00,460.00,Credit Card,4
T000402,2025-10-20 12:39,B06,,,Delivery,Coffee,1,115,0.00,115.00,QR PromptPay,
T000403,2025-10-20 14:26,B05,,,Delivery,Bakery,1,60,0.00,60.00,QR PromptPay,
T000404,2025-10-20 16:31,B03,,,In-store,Coffee,1,75,0.00,75.00,Cash,
T000405,2025-10-20 16:33,B08,M0015,Gold,In-store,Coffee,3,65,0.00,195.00,QR PromptPay,5
T000406,2025-10-20 17:14,B03,,,In-store,Bakery,3,70,0.00,210.00,QR PromptPay,5
T000407,2025-10-20 18:56,B07,,,In-store,Merchandise,2,390,0.00,700.00,Credit Card,
T000408,2025-10-20 19:22,B04,,,In-store,Coffee,1,110,0.00,110.00,QR PromptPay,
T000409,2025-10-21 08:14,B04,M0204,Gold,In-store,Bakery,1,70,0.00,70.00,QR PromptPay,3
T000410,2025-10-21 08:23,B06,M0260,Gold,App,Merchandise,3,690,103.50,1966.50,App Wallet,
T000411,2025-10-21 08:26,B02,M0025,Gold,App,Coffee,1,120,0.00,120.00,Credit Card,
T000412,2025-10-21 08:54,B06,,,App,Coffee,2,85,0.00,170.00,App Wallet,5
T000413,2025-10-21 09:24,B02,M0015,Gold,Delivery,Coffee,1,85,0.00,85.00,Credit Card,4
T000414,2025-10-21 09:54,B01,M0045,Gold,Instore,Bakery,3,75,11.25,213.75,Cash,
T000415,2025-10-21 10:37,B07,M0279,Bronze,App,Tea,3,60,0.00,180.00,Credit Card,4
T000416,2025-10-21 10:39,B02,M0269,Gold,In-store,Coffee,4,90,0.00,360.00,Credit Card,4
T000417,2025-10-21 12:18,B01,M0114,Silver,In-store,Coffee,1,110,0.00,110.00,Cash,4
T000418,2025-10-21 12:59,B04,M0019,Bronze,In-store,Coffee,2,95,0.00,190.00,Cash,2
T000419,2025-10-21 13:20,B05,M0307,Platinum,App,Bakery,1,70,7.00,63.00,Credit Card,
T000420,2025-10-21 13:44,B07,M0224,Gld,In-store,Bakery,2,90,27.00,153.00,Credit Card,4
T000421,2025-10-21 14:43,B08,M0012,Platinum,Delivery,Coffee,4,120,72.00,408.00,Cash,
T000422,2025-10-21 14:45,B03,M0059,Gold,In-store,Merchandise,1,445,0.00,445.00,Credit Card,
T000423,2025-10-21 15:29,B05,M0307,platinum,In-store,Coffee,1,85,12.75,72.25,Cash,4
T000424,2025-10-21 17:48,B08,M0259,Bronze,In-store,Merchandise,4,315,0.00,1260.00,Credit Card,4
T000425,2025-10-21 18:00,B03,,,Mobile App,Coffee,2,120,0.00,240.00,App Wallet,
T000426,2025-10-21 18:02,B01,M0058,Gold,Delivery,Bakery,1,45,0.00,45.00,Credit Card,
T000427,2025-10-21 19:50,B04,M0240,Platinum,In-store,Coffee,1,75,3.75,71.25,Cash,
T000428,2025-10-22 08:29,B01,M0048,Silver,In-store,Tea,3,60,0.00,180.00,Cash,
T000429,2025-10-22 08:41,B03,,,App,Bakery,1,100,0.00,100.00,Credit Card,
T000430,2025-10-22 09:32,B06,M0226,Bronze,App,Coffee,3,55,0.00,165.00,App Wallet,4
T000431,2025-10-22 10:13,B02,,,App,Merchandise,1,505,0.00,505.00,App Wallet,4
T000432,2025-10-22 11:34,B02,M0172,Silver,In-store,Coffee,1,90,0.00,90.00,Credit Card,
T000433,2025-10-22 12:46,B04,M0168,Gold,Delivery,Coffee,4,120,24.00,456.00,Cash,
T000434,2025-10-22 12:56,B06,,,Delivery,Bakery,2,45,0.00,90.00,Cash,
T000435,2025-10-22 13:24,B06,M0056,Platinum,In-store,Merchandise,1,600,0.00,600.00,Cash,
T000436,2025-10-22 13:43,B01,M0070,bronze,App,Coffee,1,110,0.00,110.00,App Wallet,2
T000437,2025-10-22 15:55,B04,M0096,Gold,App,Tea,2,80,0.00,160.00,Credit Card,
T000438,2025-10-22 18:28,B07,M0077,Gold,App,Merchandise,4,390,0.00,1560.00,Credit Card,4
T000439,2025-10-22 18:32,B05,M0297,Bronze,In-store,Coffee,2,90,0.00,170.00,Credit Card,5
T000440,2025-10-22 19:35,B08,M0013,Bronze,App,Coffee,1,65,0.00,65.00,Credit Card,4
T000441,2025-10-22 19:39,B02,,,App,Coffee,4,85,0.00,340.00,App Wallet,3
T000442,2025-10-23 08:22,B07,,,In-store,Bakery,1,110,0.00,110.00,QR PromptPay,
T000443,2025-10-23 09:10,B05,M0307,Platinum,In-store,Coffee,1,95,19.00,76.00,Cash,
T000444,2025-10-23 10:20,B02,M0020,Bronze,In-store,Coffee,2,110,11.00,209.00,QR PromptPay,
T000444,2025-10-23 11:05,B02,M0020,Bronze,In-store,Coffee,-2,110,-11.00,-209.00,QR PromptPay,
T000445,2025-10-23 11:32,B05,M0240,PLATINUM,In-store,Coffee,3,110,49.50,280.50,Credit Card,
T000446,2025-10-23 11:51,B04,M0099,Gold,Delivery,Bakery,1,90,0.00,90.00,QR PromptPay,
T000447,2025-10-23 11:54,B03,M0305,Gold,Delivery,Coffee,1,105,0.00,105.00,Cash,4
T000448,2025-10-23 12:58,B04,M0143,bronze,Delivery,Bakery,2,105,31.50,178.50,Cash,2
T000449,2025-10-23 13:01,B06,M0020,Bronze,In-store,Coffee,2,95,0.00,190.00,Credit Card,
T000450,2025-10-23 13:18,B05,,,App,Coffee,2,100,0.00,200.00,Credit Card,
T000451,2025-10-23 13:57,B04,,,In-store,Merchandise,2,390,0.00,780.00,Cash,3
T000452,2025-10-23 14:48,b03,M0305,Gold,app,Coffee,3,70,21.00,189.00,Credit Card,
T000453,2025-10-23 15:03,B05,M0315,Bronze,Delivery,Coffee,1,90,0.00,90.00,Cash,4
T000454,2025-10-23 15:16,B06,,,In-store,Bakery,1,70,0.00,70.00,Cash,
T000455,2025-10-23 15:18,B06,,,In-store,Bakery,2,110,0.00,220.00,QR PromptPay,
T000456,2025-10-23 15:21,B08,M0051,Gold,In-store,Bakery,1,80,8.00,72.00,Cash,
T000457,2025-10-23 15:41,B03,,,Delivery,Coffee,1,60,0.00,60.00,Cash,
T000458,2025-10-23 15:59,B08,M0002,Bronze,Delivery,Coffee,1,65,0.00,65.00,QR PromptPay,5
T000459,2025-10-23 16:17,B08,M0193,Bronze,App,Coffee,4,110,0.00,440.00,App Wallet,
T000459,2025-10-23 16:17,B08,M0193,Bronze,App,Coffee,4,110,0.00,440.00,App Wallet,
T000460,2025-10-23 16:38,B02,,,In-store,Coffee,1,65,0.00,65.00,Credit Card,
T000461,2025-10-23 16:45,B06,M0304,Platinum,In-store,Coffee,2,55,0.00,110.00,Cash,
T000462,2025-10-23 16:58,B08,,,In-store,Coffee,2,60,0.00,120.00,Credit Card,4
T000463,2025-10-23 18:24,B02,M0222,Slvr,Delivery,Coffee,1,90,0.00,90.00,Credit Card,
T000464,2025-10-23 19:43,B07,,,In-store,Merchandise,2,760,0.00,1520.00,QR PromptPay,5
T000465,2025-10-24 07:13,B06,,,App,Bakery,1,70,0.00,70.00,Credit Card,
T000466,2025-10-24 07:38,B03,M0090,Bronze,App,Coffee,3,85,0.00,255.00,App Wallet,
T000467,2025-10-24 07:52,B03,M0254,Bronze,In-store,Merchandise,1,790,118.50,671.50,QR PromptPay,
T000468,2025-10-24 08:40,B07,M0193,Bronze,In-store,Coffee,1,60,3.00,57.00,Cash,
T000469,2025-10-24 08:40,B05,M0047,Gold,In-store,Coffee,4,85,17.00,323.00,Cash,
T000470,2025-10-24 10:50,B07,M0130,Platinum,In-store,Bakery,1,100,0.00,100.00,Cash,
T000471,2025-10-24 10:59,B05,M0129,Silver,In store,Coffee,2,120,0.00,240.00,Credit Card,
T000472,2025-10-24 11:25,B06,M0056,Platinum,In-store,Merchandise,1,710,71.00,639.00,Credit Card,
T000473,2025-10-24 12:00,B03,M0051,Gold,Delivery,Tea,1,95,14.25,80.75,QR PromptPay,
T000474,2025-10-24 12:20,B07,M0224,Gold,In-store,Bakery,1,50,0.00,50.00,Credit Card,5
T000475,2025-10-24 12:54,B02,,,In-store,Coffee,1,115,0.00,115.00,QR PromptPay,4
T000476,2025-10-24 13:03,B08,,,In-store,Bakery,1,110,0.00,110.00,Credit Card,
T000477,2025-10-24 13:35,B03,,,In-store,Coffee,2,105,0.00,210.00,QR PromptPay,4
T000478,2025-10-24 14:26,B02,M0233,Bronze,APP,Coffee,1,55,0.00,55.00,Credit Card,
T000479,2025-10-24 15:19,B02,M0007,Bronze,Delivery,Coffee,1,100,0.00,100.00,QR PromptPay,
T000480,2025-10-24 15:22,B07,M0224,Gold,In-store,Tea,1,90,0.00,90.00,Credit Card,
T000481,2025-10-24 16:13,B04,M0028,Silver,Delivery,Coffee,2,55,0.00,110.00,QR PromptPay,
T000482,2025-10-24 16:19,B7,,,In-store,Merchandise,1,385,0.00,385.00,Credit Card,
T000483,2025-10-24 16:35,B02,M0275,Gold,In-store,Bakery,4,100,0.00,400.00,Cash,
T000484,2025-10-24 17:31,B08,M0056,Platinum,In-store,Coffee,1,115,5.75,109.25,Cash,
T000485,2025-10-24 19:46,B03,,,In-store,Coffee,4,120,0.00,480.00,Cash,4
T000486,2025-10-25 08:20,B07,M0077,Gold,App,Merchandise,3,9999,0.00,29997.00,Credit Card,
T000487,2025-10-25 08:38,B04,M0038,Gold,Delivery,Merchandise,2,475,95.00,855.00,Cash,
T000487,2025-10-25 08:38,B04,M0038,Gold,Delivery,Merchandise,2,475,95.00,855.00,Cash,
T000488,2025-10-25 10:09,B01,,,Delivery,Tea,1,65,0.00,65.00,Credit Card,
T000489,2025-10-25 10:36,B07,M0077,Gold,Delivery,Bakery,2,85,34.00,136.00,QR PromptPay,3
T000490,2025-10-25 10:51,B06,M0003,Bronze,In-store,Coffee,1,75,15.00,60.00,Cash,
T000491,2025-10-25 10:56,B08,M0180,Bronze,In-store,Coffee,1,70,0.00,70.00,Credit Card,3
T000492,2025-10-25 11:14,B06,,,In-store,Bakery,3,45,0.00,135.00,Cash,
T000493,2025-10-25 11:59,B06,M0304,Platinum,In-store,Merchandise,4,530,0.00,2120.00,Cash,
T000494,2025-10-25 13:05,B01,,,In-store,Coffee,1,120,0.00,120.00,Cash,3
T000495,2025-10-25 13:47,B03,M0004,Bronze,In-store,Coffee,2,55,0.00,110.00,Credit Card,
T000496,2025-10-25 14:28,B01,M0147,Silver,In-store,Bakery,1,55,2.75,52.25,Cash,
T000497,2025-10-25 16:30,B01,M0114,Silver,App,Tea,4,80,32.00,288.00,Credit Card,
T000498,2025-10-25 17:15,B07,M0325,Platinum,In-store,Tea,2,65,26.00,104.00,Cash,
T000499,2025-10-25 17:45,B07,M0325,Plat.,App,Tea,3,65,0.00,195.00,Credit Card,3
T000500,2025-10-25 19:59,B04,M0096,Gold,In-store,Bakery,2,75,15.00,135.00,QR PromptPay,
T000501,2025-10-26 07:45,B03,M0059,Gold,App,Coffee,3,90,0.00,270.00,App Wallet,
T000502,2025-10-26 08:05,B07,M0286,Silver,App,Coffee,4,115,0.00,460.00,App Wallet,3
T000502,2025-10-26 08:05,B07,M0286,Silver,App,Coffee,4,115,0.00,460.00,App Wallet,3
T000503,2025-10-26 08:35,B08,M0051,Gold,Delivery,Coffee,1,65,13.00,52.00,QR PromptPay,4
T000504,2025-10-26 08:40,B02,M0160,Bronze,App,Tea,3,75,0.00,225.00,Credit Card,4
T000505,2025-10-26 08:44,B07,M0286,Silver,In-store,Coffee,2,70,0.00,140.00,QR PromptPay,4
T000506,2025-10-26 09:48,B04,M0143,Bronze,App,Bakery,3,75,22.50,202.50,App Wallet,
T000507,2025-10-26 09:59,B01,,,In-store,Coffee,1,70,0.00,70.00,QR PromptPay,
T000508,2025-10-26 12:13,B02,,,In-store,Bakery,4,65,0.00,260.00,QR PromptPay,
T000509,2025-10-26 12:13,B02,M0172,Silver,App,Coffee,1,90,0.00,90.00,Credit Card,
T000510,2025-10-26 12:38,B05,M0055,Silver,Delivery,Coffee,3,80,36.00,204.00,Cash,3
T000511,2025-10-26 13:25,B04,,,In-store,Coffee,1,95,0.00,95.00,Cash,
T000512,2025-10-26 13:42,B03,,,In-store,Tea,1,50,0.00,50.00,QR PromptPay,
T000512,2025-10-26 13:42,B03,,,In-store,Tea,1,50,0.00,50.00,QR PromptPay,
T000513,2025-10-26 14:41,B02,M0265,Gold,Delivery,Coffee,4,65,0.00,260.00,QR PromptPay,3
T000514,2025-10-26 15:26,B06,M0273,Silver,App,Coffee,3,70,0.00,210.00,Credit Card,
T000515,2025-10-26 15:30,B07,M0289,Silver,In-store,Tea,4,60,0.00,240.00,QR PromptPay,
T000516,2025-10-26 15:40,B05,M0276,BRONZE,Delivery,Coffee,1,60,0.00,60.00,Credit Card,
T000517,2025-10-26 15:43,B06,M0273,Silver,App,Bakery,1,110,0.00,110.00,Credit Card,
